time,logger,level,message,exception
2012-01-14 14:21:22.6310,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 10 - step 2/2,
2012-01-14 14:21:22.7312,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 10, currentWorkCounter: 10, will wait for additional work",
2012-01-14 14:21:22.7312,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 10, currentWorkCounter: 10, will wait for additional work",
2012-01-14 14:21:22.7312,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 10, currentWorkCounter: 10, will wait for additional work",
2012-01-14 14:21:22.7312,Raven.Database.Server.HttpServer,Debug,Request #  62: PUT     -   309 ms - <default>  - 201 - /docs/Raven/Hilo/WorkerSearches,
2012-01-14 14:21:22.8313,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/advertisements' was not found,
2012-01-14 14:21:22.8313,Raven.Database.Server.HttpServer,Debug,Request #  63: GET     -     2 ms - <default>  - 404 - /docs/Raven/Hilo/advertisements,
2012-01-14 14:21:22.9815,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-14 14:21:23.1217,Raven.Database.Server.HttpServer,Debug,Request #  64: GET     -    53 ms - <default>  - 200 - /databases/?noCache=2116756971,
2012-01-14 14:21:23.3020,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 0 documents for Raven/DocumentsByEntityName,
2012-01-14 14:21:23.3120,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 11 - step 1/2,
2012-01-14 14:21:23.3120,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 12 - step 2/2,
2012-01-14 14:21:23.3120,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 12, currentWorkCounter: 12, will wait for additional work",
2012-01-14 14:21:23.3120,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 12, currentWorkCounter: 12, will wait for additional work",
2012-01-14 14:21:23.3120,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 12, currentWorkCounter: 12, will wait for additional work",
2012-01-14 14:21:23.3220,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 12, currentWorkCounter: 12, will wait for additional work",
2012-01-14 14:21:23.3821,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/advertisements and etag 00000000-0000-0000-0000-000000000000,
2012-01-14 14:21:23.3821,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/advertisements', update: False, ",
2012-01-14 14:21:23.3821,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 13 - step 1/2,
2012-01-14 14:21:23.3821,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 14 - step 2/2,
2012-01-14 14:21:23.3921,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 14, currentWorkCounter: 14, will wait for additional work",
2012-01-14 14:21:23.3921,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 14, currentWorkCounter: 14, will wait for additional work",
2012-01-14 14:21:23.3921,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 14, currentWorkCounter: 14, will wait for additional work",
2012-01-14 14:21:23.3921,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-14 14:21:23.3921,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 0 documents for Raven/DocumentsByEntityName,
2012-01-14 14:21:23.4021,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 15 - step 1/2,
2012-01-14 14:21:23.4021,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 16 - step 2/2,
2012-01-14 14:21:23.4021,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 16, currentWorkCounter: 16, will wait for additional work",
2012-01-14 14:21:23.4021,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 16, currentWorkCounter: 16, will wait for additional work",
2012-01-14 14:21:23.4221,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 16, currentWorkCounter: 16, will wait for additional work",
2012-01-14 14:21:23.4221,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 16, currentWorkCounter: 16, will wait for additional work",
2012-01-14 14:21:23.4021,Raven.Database.Server.HttpServer,Debug,Request #  65: PUT     -    35 ms - <default>  - 201 - /docs/Raven/Hilo/advertisements,
2012-01-14 14:21:23.4221,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/applicants' was not found,
2012-01-14 14:21:23.4221,Raven.Database.Server.HttpServer,Debug,Request #  66: GET     -     2 ms - <default>  - 404 - /docs/Raven/Hilo/applicants,
2012-01-14 14:21:23.7626,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/applicants and etag 00000000-0000-0000-0000-000000000000,
2012-01-14 14:21:23.7626,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/applicants', update: False, ",
2012-01-14 14:21:23.7626,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 17 - step 1/2,
2012-01-14 14:21:23.7626,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 18 - step 2/2,
2012-01-14 14:21:23.8027,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work",
2012-01-14 14:21:23.8027,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work",
2012-01-14 14:21:23.8027,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work",
2012-01-14 14:21:23.8528,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-14 14:21:23.8628,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 0 documents for Raven/DocumentsByEntityName,
2012-01-14 14:21:23.8628,Raven.Database.Server.HttpServer,Debug,Request #  67: PUT     -   102 ms - <default>  - 201 - /docs/Raven/Hilo/applicants,
2012-01-14 14:21:23.9129,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 19 - step 1/2,
2012-01-14 14:21:23.9129,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 20 - step 2/2,
2012-01-14 14:21:23.9129,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work",
2012-01-14 14:21:23.9129,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work",
2012-01-14 14:21:23.9129,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work",
2012-01-14 14:21:23.9229,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work",
2012-01-14 14:21:23.9529,Raven.Database.DocumentDatabase,Debug,Executing batched commands in a single transaction,
2012-01-14 14:21:23.9529,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/1 and etag ,
2012-01-14 14:21:24.0030,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/1', update: False, ",
2012-01-14 14:21:24.0030,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/2 and etag ,
2012-01-14 14:21:24.0030,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/2', update: False, ",
2012-01-14 14:21:24.0030,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/3 and etag ,
2012-01-14 14:21:24.0030,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/3', update: False, ",
2012-01-14 14:21:24.0030,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/4 and etag ,
2012-01-14 14:21:24.0130,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/4', update: False, ",
2012-01-14 14:21:24.0130,Raven.Database.DocumentDatabase,Debug,Putting a document with key: advertisements/1 and etag ,
2012-01-14 14:21:24.0130,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'advertisements/1', update: False, ",
2012-01-14 14:21:24.0130,Raven.Database.DocumentDatabase,Debug,Putting a document with key: applicants/1 and etag ,
2012-01-14 14:21:24.0130,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'applicants/1', update: False, ",
2012-01-14 14:21:24.0330,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 21 - step 1/2,
2012-01-14 14:21:24.0330,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 22 - step 2/2,
2012-01-14 14:21:24.0330,Raven.Database.DocumentDatabase,Debug,Successfully executed 6 commands,
2012-01-14 14:21:24.0430,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 6 documents for index: Raven/DocumentsByEntityName,
2012-01-14 14:21:24.0531,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 22, currentWorkCounter: 22, will wait for additional work",
2012-01-14 14:21:24.0531,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 22, currentWorkCounter: 22, will wait for additional work",
2012-01-14 14:21:24.2634,Raven.Database.Server.HttpServer,Debug,Request #  68: POST    -   373 ms - <default>  - 200 - /bulk_docs,
2012-01-14 14:21:24.2734,Raven.Database.Server.HttpServer,Debug,"	PUT WorkerSearches/1
	PUT WorkerSearches/2
	PUT WorkerSearches/3
	PUT WorkerSearches/4
	PUT advertisements/1
	PUT applicants/1
",
2012-01-14 14:21:24.7841,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Skills/All for all documents,
2012-01-14 14:21:25.1446,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 23 - step 1/2,
2012-01-14 14:21:25.1446,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 24 - step 2/2,
2012-01-14 14:21:25.1446,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 24, currentWorkCounter: 24, will wait for additional work",
2012-01-14 14:21:25.2247,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 24, currentWorkCounter: 24, will wait for additional work",
2012-01-14 14:21:25.4050,Raven.Database.Server.HttpServer,Debug,Request #  69: GET     -   811 ms - <default>  - 200 - /indexes/Skills/All?query=&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 14:21:25.6754,Raven.Database.Server.HttpServer,Debug,Request #  70: GET     -     2 ms - <default>  - 304 - /indexes/Skills/All?query=&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 14:21:25.7655,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:workersearches/1> indexed,omitNorms<Tag:WorkerSearches> indexed,omitNorms<LastModified:20120114172124003>>",
2012-01-14 14:21:26.0659,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:workersearches/2> indexed,omitNorms<Tag:WorkerSearches> indexed,omitNorms<LastModified:20120114172124003>>",
2012-01-14 14:21:26.0760,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:workersearches/3> indexed,omitNorms<Tag:WorkerSearches> indexed,omitNorms<LastModified:20120114172124003>>",
2012-01-14 14:21:26.0760,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:workersearches/4> indexed,omitNorms<Tag:WorkerSearches> indexed,omitNorms<LastModified:20120114172124013>>",
2012-01-14 14:21:26.0760,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:advertisements/1> indexed,omitNorms<Tag:Advertisements> indexed,omitNorms<LastModified:20120114172124013>>",
2012-01-14 14:21:26.0760,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:applicants/1> indexed,omitNorms<Tag:Applicants> indexed,omitNorms<LastModified:20120114172124013>>",
2012-01-14 14:21:26.2562,Raven.Database.Server.HttpServer,Debug,Request #  71: GET     -     1 ms - <default>  - 304 - /indexes/Skills/All?query=&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 14:21:26.3263,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 24, currentWorkCounter: 24, will wait for additional work",
2012-01-14 14:21:26.3263,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 6 documents for Raven/DocumentsByEntityName,
2012-01-14 14:21:26.3664,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 5 documents for index: Skills/All,
2012-01-14 14:21:26.6268,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""Javascript""
}'",
2012-01-14 14:21:26.6368,Raven.Database.Server.HttpServer,Debug,Request #  72: GET     -     2 ms - <default>  - 304 - /indexes/Skills/All?query=&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 14:21:26.8471,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""jQuery""
}'",
2012-01-14 14:21:26.8471,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""C#""
}'",
2012-01-14 14:21:26.8471,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""COBOL""
}'",
2012-01-14 14:21:26.8471,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""OTRONOMBRE1""
}'",
2012-01-14 14:21:26.8471,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""FORTRAN""
}'",
2012-01-14 14:21:26.9272,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 1,
  ""Name"": ""OTRONOMBRE2""
}'",
2012-01-14 14:21:26.9272,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""Javascript""
}'",
2012-01-14 14:21:26.9272,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""jQuery""
}'",
2012-01-14 14:21:26.9272,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""HTML""
}'",
2012-01-14 14:21:26.9272,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""CSS""
}'",
2012-01-14 14:21:26.9272,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""PHP""
}'",
2012-01-14 14:21:26.8871,Raven.Database.Server.HttpServer,Debug,Request #  73: GET     -    52 ms - <default>  - 200 - /docs/?start=0&pageSize=15&noCache=-1559351214,
2012-01-14 14:21:26.9873,Raven.Database.Indexing.Index.Indexing,Debug,"Mapped result for 'Skills/All': '{
  ""SearchCount"": 0,
  ""Name"": ""json""
}'",
2012-01-14 14:21:26.9973,Raven.Database.Indexing.Index.Indexing,Debug,Mapped 13 documents for Skills/All,
